"business_id","Score","date","type"
63256,88,"20141103","Routine - Unscheduled"
63256,,"20140430","Reinspection/Followup"
63256,73,"20140429","Routine - Unscheduled"
63256,94,"20131007","Routine - Unscheduled"
63256,,"20121129","Reinspection/Followup"
63256,81,"20121109","Routine - Unscheduled"
63258,86,"20140623","Routine - Unscheduled"
63258,84,"20130918","Routine - Unscheduled"
63258,,"20130305","Reinspection/Followup"
63258,,"20130222","Reinspection/Followup"
63258,86,"20130125","Routine - Unscheduled"
63265,,"20140918","Complaint"
63265,,"20140804","Complaint"
63265,,"20140722","Complaint"
63265,,"20140709","Complaint"
63265,92,"20140623","Routine - Unscheduled"
63265,,"20140304","Non-inspection site visit"
63265,81,"20131216","Routine - Unscheduled"
63265,85,"20130129","Routine - Unscheduled"
63265,,"20121114","Complaint"
63280,,"20140903","Complaint"
63280,,"20140723","Reinspection/Followup"
63280,,"20140710","Reinspection/Followup"
63280,,"20140708","Reinspection/Followup"
63280,,"20140701","Complaint"
63280,72,"20140701","Routine - Unscheduled"
63280,79,"20140218","Routine - Unscheduled"
63280,,"20130926","Reinspection/Followup"
63280,77,"20130917","Routine - Unscheduled"
63280,,"20121109","Reinspection/Followup"
63280,,"20121106","Complaint"
63280,71,"20121106","Routine - Unscheduled"
63286,,"20141106","New Ownership"
63286,,"20141106","Reinspection/Followup"
63286,,"20141027","New Ownership"
63286,85,"20141027","Routine - Unscheduled"
63286,,"20131004","Reinspection/Followup"
63286,72,"20130916","Routine - Unscheduled"
63286,,"20120824","Reinspection/Followup"
63286,,"20120822","Reinspection/Followup"
63286,,"20120821","New Ownership"
63286,73,"20120821","Routine - Unscheduled"
63286,,"20120821","Reinspection/Followup"
63287,85,"20150512","Routine - Unscheduled"
63287,,"20140509","Complaint"
63287,,"20140212","Reinspection/Followup"
63287,,"20140211","Complaint"
63287,88,"20140211","Routine - Unscheduled"
63287,,"20130110","Reinspection/Followup"
63287,96,"20130103","Routine - Unscheduled"
63297,100,"20140613","Routine - Unscheduled"
63297,100,"20140218","Routine - Unscheduled"
63297,100,"20130328","Routine - Unscheduled"
63303,,"20150625","Complaint"
63303,88,"20150330","Routine - Unscheduled"
63303,96,"20140325","Routine - Unscheduled"
63303,96,"20130828","Routine - Unscheduled"
63303,96,"20130313","Routine - Unscheduled"
63303,,"20121206","Routine - Scheduled"
63304,96,"20150603","Routine - Unscheduled"
63304,100,"20140410","Routine - Unscheduled"
63304,98,"20130821","Routine - Unscheduled"
63304,100,"20121114","Routine - Unscheduled"
63404,98,"20150512","Routine - Unscheduled"
63404,96,"20140318","Routine - Unscheduled"
63404,96,"20130925","Routine - Unscheduled"
63404,,"20130328","Reinspection/Followup"
63404,96,"20130315","Routine - Unscheduled"
63404,100,"20120913","Routine - Unscheduled"
63406,94,"20150116","Routine - Unscheduled"
63406,96,"20140402","Routine - Unscheduled"
63406,90,"20130918","Routine - Unscheduled"
63406,89,"20130109","Routine - Unscheduled"
63413,,"20150722","Complaint"
63413,91,"20140911","Routine - Unscheduled"
63413,,"20140314","Reinspection/Followup"
63413,,"20140312","Reinspection/Followup"
63413,90,"20140129","Routine - Unscheduled"
63413,,"20130719","Reinspection/Followup"
63413,96,"20130716","Routine - Unscheduled"
63413,98,"20121212","Routine - Unscheduled"
63426,100,"20140318","Routine - Unscheduled"
63426,100,"20130820","Routine - Unscheduled"
63426,,"20121031","Reinspection/Followup"
63426,94,"20121025","Routine - Unscheduled"
63429,,"20141118","Reinspection/Followup"
63429,,"20141103","Reinspection/Followup"
63429,,"20141031","Reinspection/Followup"
63429,,"20141030","Non-inspection site visit"
63429,74,"20141030","Routine - Unscheduled"
63429,87,"20140627","Routine - Unscheduled"
63429,,"20140306","Complaint"
63429,,"20140121","Reinspection/Followup"
63429,,"20140121","Complaint"
63429,87,"20131119","Routine - Unscheduled"
63429,90,"20130108","Routine - Unscheduled"
63447,84,"20140516","Routine - Unscheduled"
63447,80,"20130801","Routine - Unscheduled"
63447,,"20130328","Complaint Reinspection/Followup"
63447,,"20130325","Reinspection/Followup"
63447,,"20130308","Complaint"
63447,,"20130308","Reinspection/Followup"
63447,86,"20121228","Routine - Unscheduled"
63488,94,"20150804","Routine - Unscheduled"
63488,96,"20140611","Routine - Unscheduled"
63488,100,"20131101","Routine - Unscheduled"
63488,100,"20130212","Routine - Unscheduled"
63489,100,"20150402","Routine - Unscheduled"
63489,,"20140226","Reinspection/Followup"
63489,,"20140205","Routine - Unscheduled"
63489,,"20121009","Reinspection/Followup"
63489,,"20121001","Reinspection/Followup"
63493,91,"20140826","Routine - Unscheduled"
63493,,"20140314","Reinspection/Followup"
63493,92,"20140306","Routine - Unscheduled"
63493,,"20130314","Reinspection/Followup"
63493,98,"20130314","Routine - Unscheduled"
63498,,"20150122","Reinspection/Followup"
63498,,"20150121","Reinspection/Followup"
63498,81,"20150121","Routine - Unscheduled"
63498,,"20130110","Reinspection/Followup"
63498,88,"20130103","Routine - Unscheduled"
63503,96,"20141027","Routine - Unscheduled"
63503,94,"20140211","Routine - Unscheduled"
63503,100,"20130225","Routine - Unscheduled"
63503,,"20120821","Reinspection/Followup"
63554,89,"20140310","Routine - Unscheduled"
63554,,"20140207","New Construction"
63554,,"20140131","New Construction"
63554,,"20140114","New Construction"
63554,,"20131003","Non-inspection site visit"
63554,,"20130211","Complaint Reinspection/Followup"
63554,,"20121205","Complaint"
63554,88,"20121205","Routine - Unscheduled"
63554,,"20121119","Reinspection/Followup"
63576,92,"20141104","Routine - Unscheduled"
63576,90,"20140520","Routine - Unscheduled"
63576,94,"20130924","Routine - Unscheduled"
63576,,"20130430","Reinspection/Followup"
63576,77,"20130416","Routine - Unscheduled"
63576,,"20120822","Reinspection/Followup"
63576,81,"20120815","Routine - Unscheduled"
63597,94,"20150302","Routine - Unscheduled"
63597,90,"20140616","Routine - Unscheduled"
63597,,"20131114","Reinspection/Followup"
63597,81,"20131104","Routine - Unscheduled"
63601,77,"20140609","Routine - Unscheduled"
63601,83,"20131119","Routine - Unscheduled"
63601,,"20121228","Complaint"
63601,86,"20120927","Routine - Unscheduled"
63602,98,"20140506","Routine - Unscheduled"
63602,98,"20131205","Routine - Unscheduled"
63602,100,"20130621","Routine - Unscheduled"
63615,86,"20150323","Routine - Unscheduled"
63615,96,"20140626","Routine - Unscheduled"
63615,,"20140303","Reinspection/Followup"
63615,85,"20140224","Routine - Unscheduled"
63615,96,"20130826","Routine - Unscheduled"
63615,85,"20130220","Routine - Unscheduled"
63618,94,"20141210","Routine - Unscheduled"
63618,84,"20140425","Routine - Unscheduled"
63618,90,"20131119","Routine - Unscheduled"
63618,90,"20130502","Routine - Unscheduled"
63618,96,"20120914","Routine - Unscheduled"
63619,98,"20140806","Routine - Unscheduled"
63619,,"20130122","Complaint"
63619,,"20121207","Complaint"
63619,100,"20121207","Routine - Unscheduled"
63624,96,"20150220","Routine - Unscheduled"
63624,98,"20141114","Routine - Unscheduled"
63624,98,"20140517","Routine - Unscheduled"
63624,96,"20131017","Routine - Unscheduled"
63624,92,"20130418","Routine - Unscheduled"
63624,,"20121110","Non-inspection site visit"
63624,94,"20121003","Routine - Unscheduled"
63624,,"20120823","Reinspection/Followup"
63646,94,"20150318","Routine - Unscheduled"
63646,,"20140319","Reinspection/Followup"
63646,94,"20140314","Routine - Unscheduled"
63646,,"20130830","Reinspection/Followup"
63646,88,"20130828","Routine - Unscheduled"
63646,86,"20121025","Routine - Unscheduled"
63651,100,"20150318","Routine - Unscheduled"
63651,,"20140319","Reinspection/Followup"
63651,94,"20140314","Routine - Unscheduled"
63651,,"20130830","Reinspection/Followup"
63651,94,"20130828","Routine - Unscheduled"
63651,98,"20121026","Routine - Unscheduled"
63652,96,"20150318","Routine - Unscheduled"
63652,,"20140319","Reinspection/Followup"
63652,90,"20140314","Routine - Unscheduled"
63652,,"20130830","Reinspection/Followup"
63652,88,"20130828","Routine - Unscheduled"
63652,90,"20121025","Routine - Unscheduled"
63653,,"20150428","Complaint"
63653,92,"20150318","Routine - Unscheduled"
63653,,"20140319","Reinspection/Followup"
63653,71,"20140314","Routine - Unscheduled"
63653,,"20130909","Reinspection/Followup"
63653,,"20130830","Reinspection/Followup"
63653,,"20130829","Reinspection/Followup"
63653,91,"20130828","Routine - Unscheduled"
63653,82,"20121025","Routine - Unscheduled"
63654,98,"20150318","Routine - Unscheduled"
63654,,"20140319","Reinspection/Followup"
63654,94,"20140314","Routine - Unscheduled"
63654,100,"20130828","Routine - Unscheduled"
63654,98,"20121025","Routine - Unscheduled"
63663,,"20150806","Reinspection/Followup"
63663,,"20150417","Reinspection/Followup"
63663,,"20150320","Reinspection/Followup"
63663,91,"20150303","Routine - Unscheduled"
63663,92,"20140424","Routine - Unscheduled"
63663,,"20130822","Reinspection/Followup"
63663,90,"20130806","Routine - Unscheduled"
63663,,"20130725","Complaint"
63663,,"20130301","Reinspection/Followup"
63663,85,"20130220","Routine - Unscheduled"
63713,96,"20141027","Routine - Unscheduled"
63713,,"20140423","Reinspection/Followup"
63713,96,"20140421","Routine - Unscheduled"
63713,100,"20131022","Routine - Unscheduled"
63713,100,"20130417","Routine - Unscheduled"
63713,100,"20120829","Routine - Unscheduled"
63731,96,"20140807","Routine - Unscheduled"
63731,96,"20140123","Routine - Unscheduled"
63731,94,"20121127","Routine - Unscheduled"
63755,,"20150519","Reinspection/Followup"
63755,88,"20150512","Routine - Unscheduled"
63755,,"20140430","Reinspection/Followup"
63755,82,"20140424","Routine - Unscheduled"
63755,83,"20131007","Routine - Unscheduled"
63755,,"20121228","Reinspection/Followup"
63755,,"20121217","Reinspection/Followup"
63755,81,"20121217","Routine - Unscheduled"
63757,79,"20141113","Routine - Unscheduled"
63757,,"20141113","Complaint"
63757,92,"20140507","Routine - Unscheduled"
63757,89,"20130906","Routine - Unscheduled"
63757,79,"20130322","Routine - Unscheduled"
63757,94,"20120907","Routine - Unscheduled"
63763,76,"20150407","Routine - Unscheduled"
63763,82,"20141029","Routine - Unscheduled"
63763,,"20140303","Reinspection/Followup"
63763,91,"20140205","Routine - Unscheduled"
63763,,"20130805","Reinspection/Followup"
63763,,"20130722","Reinspection/Followup"
63763,81,"20130715","Routine - Unscheduled"
63773,,"20150313","Reinspection/Followup"
63773,92,"20141010","Routine - Unscheduled"
63773,,"20141010","Reinspection/Followup"
63773,,"20141010","Complaint"
63773,94,"20140410","Routine - Unscheduled"
63773,,"20130919","Reinspection/Followup"
63773,96,"20130801","Routine - Unscheduled"
63773,,"20130801","Reinspection/Followup"
63776,96,"20140618","Routine - Unscheduled"
63776,98,"20131016","Routine - Unscheduled"
63780,,"20150609","Reinspection/Followup"
63780,75,"20150608","Routine - Unscheduled"
63780,100,"20140626","Routine - Unscheduled"
63780,100,"20131107","Routine - Unscheduled"
63780,94,"20130313","Routine - Unscheduled"
63804,68,"20150203","Routine - Unscheduled"
63804,,"20140813","Reinspection/Followup"
63804,77,"20140806","Routine - Unscheduled"
63804,,"20130212","Reinspection/Followup"
63804,,"20130116","Reinspection/Followup"
63804,90,"20121207","Routine - Unscheduled"
63824,,"20150730","Non-inspection site visit"
63824,,"20141003","Reinspection/Followup"
63824,83,"20140926","Routine - Unscheduled"
63824,92,"20140115","Routine - Unscheduled"
63824,,"20130709","Reinspection/Followup"
63824,83,"20130528","Routine - Unscheduled"
63824,,"20120831","Reinspection/Followup"
63824,94,"20120822","Routine - Unscheduled"
63860,100,"20140722","Routine - Unscheduled"
63860,100,"20140310","Routine - Unscheduled"
63860,100,"20130806","Routine - Unscheduled"
63860,100,"20130321","Routine - Unscheduled"
63860,100,"20121016","Routine - Unscheduled"
63864,96,"20150623","Routine - Unscheduled"
63864,98,"20140529","Routine - Unscheduled"
63864,94,"20131119","Routine - Unscheduled"
63864,,"20130626","Complaint"
63864,89,"20130401","Routine - Unscheduled"
63864,,"20130401","Reinspection/Followup"
63864,94,"20120827","Routine - Unscheduled"
63893,94,"20150610","Routine - Unscheduled"
63893,,"20140926","Reinspection/Followup"
63893,81,"20140911","Routine - Unscheduled"
63893,86,"20140213","Routine - Unscheduled"
63893,88,"20130508","Routine - Unscheduled"
63896,94,"20150218","Routine - Unscheduled"
63896,90,"20140204","Routine - Unscheduled"
63896,96,"20130410","Routine - Unscheduled"
63896,,"20120831","Reinspection/Followup"
63896,91,"20120821","Routine - Unscheduled"
63897,96,"20150120","Routine - Unscheduled"
63897,91,"20140703","Routine - Unscheduled"
63897,,"20140107","Non-inspection site visit"
63897,93,"20131210","Routine - Unscheduled"
63897,96,"20130318","Routine - Unscheduled"
63897,,"20121004","Reinspection/Followup"
63897,88,"20120823","Routine - Unscheduled"
63918,,"20140819","Reinspection/Followup"
63918,89,"20140813","Routine - Unscheduled"
63918,,"20130917","Complaint"
63918,100,"20130212","Routine - Unscheduled"
63920,90,"20140514","Routine - Unscheduled"
63920,,"20120928","Reinspection/Followup"
63920,94,"20120913","Routine - Unscheduled"
63926,92,"20141217","Routine - Unscheduled"
63926,,"20140228","Reinspection/Followup"
63926,,"20140221","Reinspection/Followup"
63926,83,"20140207","Routine - Unscheduled"
63928,98,"20140506","Routine - Unscheduled"
63928,100,"20130905","Routine - Unscheduled"
63928,100,"20130207","Routine - Unscheduled"
63940,,"20150225","Reinspection/Followup"
63940,88,"20150112","Routine - Unscheduled"
63940,,"20140325","Reinspection/Followup"
63940,,"20140313","Reinspection/Followup"
63940,88,"20140304","Routine - Unscheduled"
63940,,"20130903","Reinspection/Followup"
63940,,"20130829","New Construction"
63940,,"20130829","Reinspection/Followup"
63940,82,"20130813","Routine - Unscheduled"
63940,,"20121214","Reinspection/Followup"
63940,88,"20121207","Routine - Unscheduled"
63940,,"20121015","Complaint Reinspection/Followup"
63940,,"20121003","Complaint"
63943,100,"20150504","Routine - Unscheduled"
63943,100,"20141006","Routine - Unscheduled"
63943,100,"20140307","Routine - Unscheduled"
63943,100,"20130906","Routine - Unscheduled"
63943,100,"20130214","Routine - Unscheduled"
63945,,"20140807","Reinspection/Followup"
63945,90,"20140729","Routine - Unscheduled"
63945,,"20140124","Reinspection/Followup"
63945,77,"20140109","Routine - Unscheduled"
63945,100,"20121101","Routine - Unscheduled"
63945,,"20121101","Reinspection/Followup"
63971,,"20150428","Reinspection/Followup"
63971,96,"20150327","Routine - Unscheduled"
63971,,"20140325","Reinspection/Followup"
63971,96,"20131210","Routine - Unscheduled"
63971,,"20121017","Reinspection/Followup"
63971,,"20121009","Reinspection/Followup"
63971,86,"20121002","Routine - Unscheduled"
63992,98,"20141124","Routine - Unscheduled"
63992,100,"20140212","Routine - Unscheduled"
63992,100,"20130219","Routine - Unscheduled"
64004,96,"20140930","Routine - Unscheduled"
64004,80,"20140605","Routine - Unscheduled"
64004,90,"20131031","Routine - Unscheduled"
64004,89,"20130308","Routine - Unscheduled"
64004,,"20120820","Routine - Unscheduled"
64007,100,"20150327","Routine - Unscheduled"
64007,100,"20141217","Routine - Unscheduled"
64007,,"20140522","Routine - Unscheduled"
64007,,"20131025","Routine - Unscheduled"
64007,,"20130528","Routine - Unscheduled"
64007,,"20121015","Routine - Unscheduled"
64008,100,"20150507","Routine - Unscheduled"
64008,92,"20140423","Routine - Unscheduled"
64008,94,"20130625","Routine - Unscheduled"
64008,,"20120921","Reinspection/Followup"
64008,90,"20120914","Routine - Unscheduled"
64008,,"20120824","Non-inspection site visit"
64021,,"20150625","Reinspection/Followup"
64021,72,"20150310","Routine - Unscheduled"
64021,92,"20140224","Routine - Unscheduled"
64021,92,"20130618","Routine - Unscheduled"
64021,90,"20120821","Routine - Unscheduled"
64041,91,"20150722","Routine - Unscheduled"
64041,96,"20131223","Routine - Unscheduled"
64041,,"20130507","Reinspection/Followup"
64041,90,"20130501","Routine - Unscheduled"
64041,80,"20121109","Routine - Unscheduled"
64041,,"20121109","Reinspection/Followup"
64057,92,"20150311","Routine - Unscheduled"
64057,98,"20130621","Routine - Unscheduled"
64057,98,"20121029","Routine - Unscheduled"
64067,96,"20150330","Routine - Unscheduled"
64067,100,"20140305","Routine - Unscheduled"
64067,100,"20131211","Routine - Unscheduled"
64067,,"20130417","Reinspection/Followup"
64067,96,"20130417","Routine - Unscheduled"
64067,87,"20121024","Routine - Unscheduled"
64076,,"20150713","Reinspection/Followup"
64076,83,"20150513","Routine - Unscheduled"
64076,100,"20140319","Routine - Unscheduled"
64076,96,"20130923","Routine - Unscheduled"
64076,,"20130327","Reinspection/Followup"
64076,92,"20130313","Routine - Unscheduled"
64076,,"20130103","Complaint"
64076,,"20120906","Reinspection/Followup"
64076,96,"20120823","Routine - Unscheduled"
64092,100,"20150210","Routine - Unscheduled"
64092,100,"20140624","Routine - Unscheduled"
64092,100,"20131211","Routine - Unscheduled"
64092,100,"20130710","Routine - Unscheduled"
64092,100,"20121127","Routine - Unscheduled"
64096,100,"20150423","Routine - Unscheduled"
64096,88,"20140219","Routine - Unscheduled"
64096,,"20130122","Reinspection/Followup"
64096,87,"20130114","Routine - Unscheduled"
64101,100,"20150202","Routine - Unscheduled"
64101,100,"20140609","Routine - Unscheduled"
64101,100,"20140221","Routine - Unscheduled"
64101,,"20130508","Complaint"
64101,98,"20130508","Routine - Unscheduled"
64116,94,"20150803","Routine - Unscheduled"
64116,96,"20140813","Routine - Unscheduled"
64116,96,"20140127","Routine - Unscheduled"
64116,,"20130626","Reinspection/Followup"
64116,88,"20130617","Routine - Unscheduled"
64116,,"20121221","Reinspection/Followup"
64116,,"20121217","Complaint"
64116,94,"20121217","Routine - Unscheduled"
64132,71,"20140226","Routine - Unscheduled"
64132,78,"20121025","Routine - Unscheduled"
64141,64,"20141107","Routine - Unscheduled"
64141,96,"20140121","Routine - Unscheduled"
64141,89,"20130508","Routine - Unscheduled"
64141,,"20121207","Reinspection/Followup"
64141,76,"20121126","Routine - Unscheduled"
64149,,"20130210","Non-inspection site visit"
64149,100,"20130210","Routine - Unscheduled"
64154,,"20140520","Reinspection/Followup"
64154,50,"20140507","Routine - Unscheduled"
64154,,"20130111","Reinspection/Followup"
64154,,"20130110","Reinspection/Followup"
64154,58,"20130108","Routine - Unscheduled"
64157,,"20140602","Routine - Unscheduled"
64157,,"20130610","Routine - Unscheduled"
64157,,"20121012","Routine - Unscheduled"
64161,,"20141120","Reinspection/Followup"
64161,80,"20141113","Routine - Unscheduled"
64161,,"20140407","Reinspection/Followup"
64161,90,"20140319","Routine - Unscheduled"
64161,,"20131217","Non-inspection site visit"
64161,,"20131108","Reinspection/Followup"
64161,89,"20131030","Routine - Unscheduled"
64161,,"20130322","Reinspection/Followup"
64161,87,"20130304","Routine - Unscheduled"
64161,,"20130220","Non-inspection site visit"
64161,,"20121003","Reinspection/Followup"
64161,88,"20120906","Routine - Unscheduled"
64176,,"20150806","Reinspection/Followup"
64176,79,"20150714","Routine - Unscheduled"
64176,,"20141117","Reinspection/Followup"
64176,64,"20141113","Routine - Unscheduled"
64176,,"20140527","Reinspection/Followup"
64176,,"20140502","Complaint"
64176,72,"20140414","Routine - Unscheduled"
64176,,"20140407","Complaint Reinspection/Followup"
64176,,"20140314","Complaint"
64176,,"20140131","Complaint"
64176,,"20131205","Reinspection/Followup"
64176,61,"20130829","Routine - Unscheduled"
64176,,"20130829","Complaint"
64176,79,"20130611","Routine - Unscheduled"
64176,,"20130315","Complaint"
64176,,"20130115","Reinspection/Followup"
64176,79,"20121204","Routine - Unscheduled"
64194,92,"20150401","Routine - Unscheduled"
64194,96,"20140304","Routine - Unscheduled"
64194,100,"20130426","Routine - Unscheduled"
64194,94,"20121003","Routine - Unscheduled"
64195,,"20141124","Reinspection/Followup"
64195,79,"20141121","Routine - Unscheduled"
64195,,"20140625","Reinspection/Followup"
64195,90,"20140529","Routine - Unscheduled"
64195,,"20140221","Reinspection/Followup"
64195,88,"20140204","Routine - Unscheduled"
64195,88,"20130508","Routine - Unscheduled"
64195,,"20120918","Reinspection/Followup"
64195,90,"20120816","Routine - Unscheduled"
64213,92,"20150122","Routine - Unscheduled"
64213,,"20131223","Reinspection/Followup"
64213,92,"20131209","Routine - Unscheduled"
64213,100,"20130205","Routine - Unscheduled"
64231,92,"20150423","Routine - Unscheduled"
64231,96,"20140626","Routine - Unscheduled"
64231,96,"20131209","Routine - Unscheduled"
64231,,"20130702","Reinspection/Followup"
64231,96,"20130521","Routine - Unscheduled"
64231,96,"20120821","Routine - Unscheduled"
64236,,"20140722","Reinspection/Followup"
64236,89,"20140715","Routine - Unscheduled"
64236,91,"20131031","Routine - Unscheduled"
64236,,"20130403","Reinspection/Followup"
64236,86,"20130322","Routine - Unscheduled"
64236,,"20120924","Reinspection/Followup"
64236,88,"20120917","Routine - Unscheduled"
64242,,"20150611","Complaint"
64242,96,"20150324","Routine - Unscheduled"
64242,89,"20140429","Routine - Unscheduled"
64242,100,"20131030","Routine - Unscheduled"
64242,,"20130307","Reinspection/Followup"
64242,92,"20130226","Routine - Unscheduled"
64260,86,"20150608","Routine - Unscheduled"
64260,,"20140603","Reinspection/Followup"
64260,82,"20140527","Routine - Unscheduled"
64260,,"20130730","Reinspection/Followup"
64260,79,"20130716","Routine - Unscheduled"
64260,,"20121128","Reinspection/Followup"
64260,81,"20121114","Routine - Unscheduled"
64308,92,"20140917","Routine - Unscheduled"
64318,96,"20140604","Routine - Unscheduled"
64318,94,"20131212","Routine - Unscheduled"
64318,,"20121126","Reinspection/Followup"
64318,72,"20120924","Routine - Unscheduled"
64319,96,"20150521","Routine - Unscheduled"
64319,80,"20140516","Routine - Unscheduled"
64319,88,"20130715","Routine - Unscheduled"
64319,85,"20130401","Routine - Unscheduled"
64333,98,"20140306","Routine - Unscheduled"
64333,96,"20130408","Routine - Unscheduled"
64333,,"20121030","Reinspection/Followup"
64333,79,"20121018","Routine - Unscheduled"
64338,98,"20140401","Routine - Unscheduled"
64338,,"20131125","Complaint"
64338,,"20131008","Reinspection/Followup"
64338,91,"20131002","Routine - Unscheduled"
64338,,"20130604","Complaint"
64338,,"20130430","Complaint"
64338,,"20130403","Reinspection/Followup"
64338,89,"20130327","Routine - Unscheduled"
64338,,"20121221","Reinspection/Followup"
64338,90,"20121213","Routine - Unscheduled"
64338,,"20121130","New Ownership"
64338,,"20121115","New Ownership"
64346,94,"20140318","Routine - Unscheduled"
64346,,"20130920","Reinspection/Followup"
64346,90,"20130904","Routine - Unscheduled"
64351,,"20140813","Reinspection/Followup"
64351,90,"20140806","Routine - Unscheduled"
64351,96,"20130402","Routine - Unscheduled"
64351,,"20120829","Reinspection/Followup"
64354,100,"20150318","Routine - Unscheduled"
64354,96,"20140520","Routine - Unscheduled"
64354,96,"20131001","Routine - Unscheduled"
64354,,"20130410","Reinspection/Followup"
64354,96,"20130320","Routine - Unscheduled"
64354,96,"20120820","Routine - Unscheduled"
64361,94,"20140905","Routine - Unscheduled"
64361,100,"20140305","Routine - Unscheduled"
64361,98,"20130514","Routine - Unscheduled"
64361,100,"20121022","Routine - Unscheduled"
64361,100,"20121019","Routine - Unscheduled"
64377,94,"20150604","Routine - Unscheduled"
64377,,"20140227","Reinspection/Followup"
64377,77,"20140226","Routine - Unscheduled"
64377,,"20130626","Reinspection/Followup"
64377,76,"20130619","Routine - Unscheduled"
64377,,"20121004","Reinspection/Followup"
64377,70,"20121003","Routine - Unscheduled"
64379,92,"20141106","Routine - Unscheduled"
64379,,"20140603","Non-inspection site visit"
64379,96,"20140204","Routine - Unscheduled"
64379,98,"20130723","Routine - Unscheduled"
64379,98,"20121212","Routine - Unscheduled"
64380,92,"20141104","Routine - Unscheduled"
64380,,"20140411","Reinspection/Followup"
64380,81,"20140324","Routine - Unscheduled"
64380,,"20130723","Reinspection/Followup"
64380,,"20130718","Reinspection/Followup"
64380,,"20130703","Complaint"
64380,92,"20130703","Routine - Unscheduled"
64380,100,"20121001","Routine - Unscheduled"
64384,100,"20150507","Routine - Unscheduled"
64384,100,"20131206","Routine - Unscheduled"
64384,100,"20130109","Routine - Unscheduled"
64387,98,"20150716","Routine - Unscheduled"
64387,96,"20140129","Routine - Unscheduled"
64387,,"20130812","Complaint"
64387,94,"20130812","Routine - Unscheduled"
64387,94,"20130603","Routine - Unscheduled"
64387,96,"20121113","Routine - Unscheduled"
64416,94,"20140530","Routine - Unscheduled"
64416,98,"20131127","Routine - Unscheduled"
64416,88,"20130529","Routine - Unscheduled"
64416,94,"20121120","Routine - Unscheduled"
64434,90,"20140604","Routine - Unscheduled"
64434,98,"20131021","Routine - Unscheduled"
64434,,"20130123","Reinspection/Followup"
64434,96,"20130107","Routine - Unscheduled"
64435,100,"20150621","Routine - Unscheduled"
64437,100,"20150621","Routine - Unscheduled"
64454,81,"20150618","Routine - Unscheduled"
64454,81,"20150521","Routine - Unscheduled"
64454,,"20140228","Reinspection/Followup"
64454,87,"20140224","Routine - Unscheduled"
64454,69,"20130215","Routine - Unscheduled"
64463,,"20131003","New Construction"
64466,,"20141222","Reinspection/Followup"
64466,76,"20141208","Routine - Unscheduled"
64466,,"20140428","Reinspection/Followup"
64466,81,"20140409","Routine - Unscheduled"
64466,,"20130829","Reinspection/Followup"
64466,76,"20130725","Routine - Unscheduled"
64466,,"20130425","Non-inspection site visit"
64466,,"20121211","Complaint"
64466,,"20121211","Reinspection/Followup"
64466,66,"20121129","Routine - Unscheduled"
64484,100,"20150507","Routine - Unscheduled"
64484,96,"20140708","Routine - Unscheduled"
64484,94,"20130628","Routine - Unscheduled"
64490,100,"20130317","Routine - Unscheduled"
64492,,"20150320","Reinspection/Followup"
64492,93,"20150313","Routine - Unscheduled"
64492,,"20140519","Complaint"
64492,,"20140508","Complaint"
64492,,"20140309","Complaint"
64492,98,"20140304","Routine - Unscheduled"
64492,,"20130311","Complaint"
64492,98,"20130212","Routine - Unscheduled"
64492,,"20130207","Complaint"
64492,,"20130206","Complaint Reinspection/Followup"
64496,93,"20150603","Routine - Unscheduled"
64496,,"20140409","Reinspection/Followup"
64496,100,"20140409","Routine - Unscheduled"
64496,92,"20130327","Routine - Unscheduled"
64501,92,"20141105","Routine - Unscheduled"
64501,92,"20140606","Routine - Unscheduled"
64501,94,"20131213","Routine - Unscheduled"
64501,98,"20130514","Routine - Unscheduled"
64501,,"20120831","Reinspection/Followup"
64501,,"20120816","Reinspection/Followup"
64502,100,"20150616","Routine - Unscheduled"
64502,91,"20141212","Routine - Unscheduled"
64502,,"20140528","Reinspection/Followup"
64502,90,"20140520","Routine - Unscheduled"
64502,96,"20131125","Routine - Unscheduled"
64502,90,"20130614","Routine - Unscheduled"
64502,94,"20121228","Routine - Unscheduled"
64503,86,"20140410","Routine - Unscheduled"
64503,,"20130815","Reinspection/Followup"
64503,82,"20130801","Routine - Unscheduled"
64503,86,"20121203","Routine - Unscheduled"
64513,96,"20150121","Routine - Unscheduled"
64513,,"20140414","Reinspection/Followup"
64513,82,"20140401","Routine - Unscheduled"
64513,94,"20130806","Routine - Unscheduled"
64513,98,"20121212","Routine - Unscheduled"
64524,,"20141231","Non-inspection site visit"
64524,78,"20140527","Routine - Unscheduled"
64524,83,"20131016","Routine - Unscheduled"
64524,,"20130510","Reinspection/Followup"
64524,83,"20130308","Routine - Unscheduled"
64525,,"20150721","Reinspection/Followup"
64525,79,"20150715","Routine - Unscheduled"
64525,78,"20140327","Routine - Unscheduled"
64525,74,"20130731","Routine - Unscheduled"
64525,,"20121012","Reinspection/Followup"
64525,82,"20120926","Routine - Unscheduled"
64530,,"20141017","Reinspection/Followup"
64530,91,"20141007","Routine - Unscheduled"
64530,,"20140516","Non-inspection site visit"
64530,92,"20140328","Routine - Unscheduled"
64530,92,"20130830","Routine - Unscheduled"
64530,91,"20121220","Routine - Unscheduled"
64530,,"20121220","Reinspection/Followup"
64540,91,"20140313","Routine - Unscheduled"
64540,,"20130523","Non-inspection site visit"
64540,,"20130315","Complaint"
